"GEOID","pop_dens","pct_coll","job_dens","bl_pov","ta_dens","swalk_dens","road_dens","med_inc","pct_zc","pct_nw","crash_cnt","litter_scr","trans_scr","lu_mix","pct_wlk","s_r_ratio","ppl_dens","ppl_interaction"
"42017105008",0.736738192251269,6.43061702681593,0.606837611301071,3.25749741468459,0,1.28506401546588,6.09847290318028,109.57,0.745840504876649,11.5305067218201,6,0,0.730883548221266,41.784958343597,0.857142857142857,0.210718984222384,1.34357580355234,0.44708044474003
"42017102104",0.72474682259425,4.78556966685073,0.538855215739127,6.47226173541963,0.40541098874715,1.90040662023102,7.38598100624249,81.731,0,15.4036389330507,11,0,0.720092602474699,2.47962583585158,3.725782414307,0.257299148024457,1.26360203833338,0.390533605445271
"42017103101",5.51466705201327,4.09150901891773,1.24284039692307,12.0102214650767,0,24.7557701492045,16.2419061252607,59.75,1.05433901054339,11.6279069767442,4,0,1.04251326180509,28.1412894759464,1.43884892086331,1.52419118533768,6.75750744893634,6.85385098782277
"42017105003",1.68377505638002,5.87988240235195,0.372985965649328,0.998751560549313,0,4.41701136037684,7.85393305429513,122.25,0,7.52710165678053,9,0,0.769311889993918,52.6311955523918,0.650195058517555,0.562394831970369,2.05676102202935,0.628024465340153
"42017105009",3.51330445860087,5.0520059435364,0.603037471583564,5.72190927957308,0,2.61733867599676,14.6026007110151,71.053,0,6.92954479559292,5,0,1.58819669071672,84.8992712101739,1.4366021236727,0.179237844531518,4.11634193018443,2.11865423761793
"42017100307",5.88090970843322,8.96622313203685,0.679236363165534,14.3140364789849,19.7384926048104,15.7296399313066,20.5303405125285,46.25,3.14113597246127,27.8381046396841,8,0,2.07293429549417,63.3099382827491,0.0859106529209622,0.766165564653334,6.56014607159875,3.99452772246106
"42017100407",4.4997564638286,7.49486652977413,0.310634075412231,7.10059171597633,13.3128889462385,34.1862103121303,22.5140002017308,73.292,0.801603206412826,7.39644970414202,5,0,4.6163247855021,55.411630920998,0.396039603960396,1.51844230282552,4.81039053924083,1.39777768872161
"42017100804",4.27484372208645,10.9739737053931,0.678071005761895,3.93094289508632,0,0.945072699381927,19.5496012001108,93.589,3.759765625,10.3582554517134,4,0,2.79037584296564,81.9844672122676,0.292540224280839,0.048342300679595,4.95291472784834,2.89864758211008
"42017102002",0.507554062010943,5.44269835185895,0.0892444478657475,2.59301014656144,0,2.01389604290948,4.64316449279286,121.55,0.534045393858478,6.62177328843996,8,0,0.537033876804233,23.304999390421,1.91040843214756,0.433733512141441,0.59679850987669,0.045296382026184
"42017102004",2.35505905603205,3.14887705487381,1.03515621834942,3.25094633711868,0,9.5672288733706,11.410195068756,80.871,0.570425625274243,9.8419060342908,8,0,1.18350449749487,8.54404432325529,0.438788942518649,0.838480746010038,3.39021527438147,2.4378540264317
"42017104400",2.07607766921534,5.77235772357724,1.50196680538205,6.34477254588986,0,8.91700221194856,13.3110393786478,76.694,7.54147812971342,7.42218675179569,3,0,0.381338727718925,34.7530047036181,7.84313725490196,0.66989526199226,3.57804447459739,3.11819974455637
"42017103800",0.209584487460756,4.43655723158829,0.0265412669710128,4.89082969432314,0,0.616718273831553,3.80600035534137,56.667,0,3.66812227074236,3,0,0.117230161954703,69.4804769637489,4.39024390243902,0.162038417302312,0.236125754431769,0.0055626378346788
"42017104902",1.50946142310946,5.95620437956204,0.505211841613363,3.4132581100141,0,5.00525025334103,7.39940234770116,93.512,0.811870100783875,7.64456981664315,8,0,0.626453619259818,21.363154489305,0.727883538633819,0.676439801235577,2.01467326472282,0.762597785413456
"42017105202",2.21268938103796,4.55834683954619,2.62942126604039,4.03861308116627,3.19668809392748,11.8927560769439,12.5351368524575,82.571,1.0070869078702,6.87549251379038,10,0,1.39914750168463,21.8474086309472,0,0.948753588965589,4.84211064707835,5.81809251364297
"42017105805",1.15646420154046,6.02615122228539,0.672635208164105,5.95367354325009,0.41817544803488,2.6982095875954,9.8909630681171,60.385,0.460981231478433,20.5387814138492,10,0,1.06003693417618,15.3459780141345,2.79881461969048,0.272795436502327,1.82909940970457,0.777878538937503
"42017105810",4.25544276588066,8.41860465116279,0.324946932739859,5.14705882352941,0,27.3427089741992,16.6169828437789,69.141,0.564440263405456,9.73936899862826,4,0,2.56499688509448,66.8949304256649,0.749063670411985,1.64546772607615,4.58038969862052,1.38279307422294
"42017100210",3.21215247520661,5.65723793677205,1.15254025508952,8.94004282655246,10.8905954755507,9.5955847291035,11.5965390153097,72.026,1.45519530252744,27.7569593147752,9,0,2.36757121515171,34.2124850908152,0,0.827452459430821,4.36469273029613,3.70213503316106
"42017100212",3.93386271304832,7.23450723450723,0.404163977367978,7.90660652693022,5.35430910533786,15.0335485837918,14.5653867988678,81.537,0.390815828041036,22.7608008429926,8,0,2.69006497620914,40.8466645302529,3.21951219512195,1.03214207706179,4.33802669041629,1.58992560052519
"42017100306",5.96308753755428,4.51038575667656,0.27754850315838,10.916784203103,5.04633642106145,14.1204283027101,21.9566370049129,48.484,5.25756771109931,37.3201692524683,6,0,2.58068944160741,60.6673744839588,1.59235668789809,0.643105239638956,6.24063604071266,1.65504602025058
"42017100401",5.29277227146621,3.35329341317365,0.919678587243463,3.37545726637845,26.2555768808621,23.8289114256423,18.8869062396505,60.784,2.53894979803808,19.6541403392085,11,0,2.74114793168691,34.3818498659352,0.690250215703192,1.2616630338121,6.21245085870967,4.86764932522342
"42017100500",4.73086008460185,2.93279022403259,2.45048995089275,19.6363636363636,9.55729310020575,29.9564112877355,17.3009805794407,54.97,3.7910699241786,4.76767676767676,4,0,1.84449511304847,32.3252742645902,3.67892976588629,1.73148632530884,7.1813500354946,11.5929250963965
"42017100600",12.6011415802567,4.96361746361746,6.50102162972264,14.2784423517434,78.5767291530414,35.7688368787301,20.0779254824877,50.089,8.02265219443134,32.8836854161364,5,0,2.14336675067335,32.3683452498947,3.19548872180451,1.78150062913264,19.1021632099793,81.920293972446
"42017100700",5.15068073853198,3.66051182377713,2.30755582608715,21.905358821686,117.072965454341,21.4008875609903,23.5249028863115,37.917,7.08274894810659,40.0493674791731,7,0,2.30998992431741,36.7769150649757,9.53716690042076,0.909712047034333,7.45823656461913,11.8854833465143
"42017100803",4.27991735875823,4.20570930485945,2.14849156813215,5.41448058761805,15.8681790786,24.1663045617207,17.9197153260758,75.625,0.35987404408457,24.0503672612802,8,0,2.34798410166198,47.4253919402598,2.78902384165542,1.34858752619553,6.42840892689037,9.19536635759445
"42101024400",20.7662555620431,6.65486725663717,1.3321487029443,34.8479786167725,6965.59218980587,49.1929419251077,24.733706614413,26.489,27.4871794871795,90.7116605412629,6,2.01795414401501,14.7717219438763,41.8819411970319,1.12820512820513,1.98890294495697,22.0984042649874,27.6637404119855
"42101035900",6.23836149131585,2.68302031429667,2.0310399598088,8.39279008636876,1494.96884600607,31.0959197277641,16.0088993741023,60.271,11.3983548766157,26.6804355989486,9,1.40067679976655,4.53463966018222,64.4443847852504,2.35017626321974,1.94241459085364,8.26940145112465,12.6703614725949
"42101036201",14.8071735329724,6.33999570169783,1.08994669251491,4.65799412505246,1791.48666872492,34.4139947261822,16.1504284199703,66.685,1.30825838103025,14.6382266833961,6,1.38965878012002,5.66729277884008,84.0232378913387,0.490196078431373,2.13084098026953,15.8971202254873,16.1390298177576
"42101036202",14.1335126416721,4.89064921646289,0.891516777229106,9.29250263991552,1610.89458867795,43.2819822303975,25.2347513444063,47.182,3.38028169014084,23.7678721614802,9,1.39482470656329,5.16171729742697,88.5047886669791,1.19549929676512,1.71517371578903,15.0250294189012,12.6002636412303
"42101010600",16.9296594548655,6.72532998114393,1.72033490996323,44.7183098591549,12521.1721168139,71.6837340860623,33.4470135059297,15.781,49.620253164557,94.1108545034642,5,2.10882782474644,14.3951443342867,16.0620904904363,1.67064439140811,2.14320283254449,18.6499943648287,29.1246841739942
"42101024600",12.7421323259856,6.1651376146789,3.87395029776609,40.9642733263961,16962.2232770274,56.7305620091542,26.7710052586348,22.143,19.1536748329621,89.0939597315436,8,1.99494839504808,12.0733574035995,19.1889282299914,12.3497267759563,2.11910466047427,16.6160826237517,49.3623873184268
"42101024900",23.1718530344525,3.9727582292849,0.733988714903469,39.520295202952,13739.6035742548,61.3023570399994,42.2753509153266,28.417,23.5807860262009,99.3370165745856,7,1.94380623685679,13.0478582371196,82.0255803748022,0,1.45007328650641,23.905841749356,17.0078786306899
"42101025800",7.10086693551451,7.47603833865815,0.293677830049057,5.30864197530864,1363.82077906789,51.9182579378547,20.2304826186674,53.233,8.91364902506964,95.3086419753086,6,1.43980555948103,6.87718584153254,47.6802061807361,1.53203342618384,2.56633808082995,7.39454476556357,2.085367193089
"42101026500",26.9821039996668,5.78695171396978,1.60852097079209,23.4035025650097,5129.74198016499,52.9616305611144,27.3730001418187,40.893,21.1662075298439,98.0187511056076,8,1.66469190321163,15.244743011382,89.4136081453346,1.88159706287288,1.93481278218397,28.5906249704589,43.4012801195572
"42101026700",26.8571958999374,7.38513721862473,0.65534774426494,24.8802395209581,9328.2485068332,61.6431820344697,39.7510949844589,32.984,26.5663140764849,99.4011976047904,5,1.77735217167853,15.3348271015514,82.7042455294037,2.76535176901179,1.55072915748786,27.5125436442024,17.6008027503056
"42101034000",10.0365619024212,6.89655172413793,1.1329407164428,9.73142657830485,1079.4481858056,38.9419415711744,24.0995047166154,69.444,1.56128024980484,38.0338983050847,7,1.35327765854941,3.34451865178412,20.4394580611392,4.67653936087295,1.6158814062401,11.169502618864,11.3708296323516
"42101026800",16.1849448920146,10.5490704712495,6.26352356502113,22.9363856482501,14120.8822486643,52.7087388434219,28.716244850431,34.617,23.0430528375734,95.3147574819401,9,1.79021676488282,8.32995676271668,48.083462654565,0,1.83550248710986,22.4484684570357,101.374783729702
"42101031900",22.3075355468659,7.1762553364505,0.773119417317392,19.5093457943925,3023.64690105609,48.3728046435096,29.8600617910805,40.283,5.12303348124244,64.8364485981308,9,1.70962086906664,14.338154592878,68.33443425406,2.01531640467553,1.61998340733371,23.0806549641833,17.24638888378
"42101033000",27.9477089424372,5.94116794667439,2.57663131125543,31.5501436585032,7805.65176247822,60.1438451889423,38.2323020176172,32.768,17.4224343675418,38.8496056567854,6,1.90966755032231,9.39422824449963,85.8842543371101,3.01228695996829,1.57311597824343,30.5243402536926,72.0109419389371
"42101034600",3.77539972479025,8.48806366047745,6.33077701367111,16.7096061832904,1137.05463170973,15.0670922912114,9.22900530081591,43.804,5.47112462006079,56.3857195436143,8,1.49079991620181,3.67562920691944,74.8719811197225,5.85106382978723,1.63258030525558,10.1061767384614,23.9012137951224
"42101034801",9.43153058298342,3.42258440046566,2.2273646408543,9.06812485759854,2763.85586954694,24.3424847591588,20.8856970406259,49.161,4.1817243159525,14.4963702359347,7,1.52479646960037,3.87843741283771,65.9071986252991,2.47295208655332,1.16550980854548,11.6588952238377,21.0074577296732
"42101006100",16.7888361930681,8.69415807560137,0.935530986253545,25.0083920778785,1943.25549609608,48.508617955132,31.5859801687085,30.345,15.6124899919936,89.7280966767372,5,1.61660170886161,5.94393596964008,84.7685158602955,5.12,1.53576421235103,17.7243671793217,15.7064764817502
"42101008400",24.7701839925327,4.46105072463768,3.62618305962188,27.8469945355191,42617.9314183247,57.6778945528323,32.1794266687941,38.645,32.4538258575198,97.2921514702771,6,2.0345203335958,23.9760835395655,86.761051254662,11.4775725593668,1.7923841573214,28.3963670521546,89.821221577439
"42101009000",36.6414474980974,86.9071146245059,4.15173186407954,60.9563253012048,41205.0998792646,74.3855140678231,33.8213249499605,20.217,36.7772511848341,38.5046113306983,6,1.42213818931222,15.9849444606276,80.7206653384813,37.3826615129763,2.19936723880209,40.7931793621769,152.125465123848
"42101010200",26.2230149467126,4.20590081607031,2.09879159192958,40.3805496828753,13495.5385964371,68.247026786725,32.1165943681058,18.989,40.7815631262525,100,7,2.06819820862672,22.0478944031881,89.1651261888798,6.71342685370741,2.12497707585395,28.3218065386422,55.0366432852041
"42101010900",30.7418470432257,23.8678544914625,2.46064854683083,55.4654442877292,5212.77824111868,77.5185501945609,36.6209476949183,23.567,39.0765765765766,84.9435825105783,5,1.82595211146906,10.5481767682024,90.0963496679272,10.3139013452915,2.11678165295864,33.2024955900565,75.6448812538088
"42101014200",15.1628450561937,8.92175572519084,10.0198513375668,8.730339639845,9595.63542747214,59.4968022734511,37.7749659380238,89.054,12.3237277743716,35.1948940050148,8,1.73601642708572,6.92873565626717,55.934647493181,6.29007633587786,1.57503258563001,25.1826963937604,151.92945331762
"42101016100",22.3293606892754,5.16332982086407,2.88240295607371,26.4417483795912,11616.2125131262,77.2717405255083,42.0700464496005,56.25,10.7488355428162,44.9809191969471,9,2.05710396280658,16.1351045670375,84.1041468421801,6.32594710507505,1.83674008104743,25.2117636453491,64.3622152580035
"42101016901",16.3151804907745,3.94863563402889,1.6035200794365,37.8079595704359,12098.2479508141,68.8715575130887,39.2652110125985,22.978,28.9017341040462,96.786271450858,7,2.48698844674713,21.5132239409828,72.4959702763182,4.15704387990762,1.75400961148511,17.918700570211,26.1617195165876
"42101017400",15.8661171055321,5.13928914505283,3.41870771993905,43.0139720558882,48285.74962098,70.8122598662595,37.9878541680351,21.569,30.9803921568627,92.6435690555292,9,2.49035955199386,15.6585514372305,90.8881389441271,10,1.86407633221474,19.2848248254712,54.2416170341397
"42101025900",23.4405674871044,9.92529348986126,1.81698496938694,10.8270989193682,11732.7842232512,66.0048921208577,32.9192373987943,45.788,12.7047146401985,99.2934330839568,6,1.54049359216981,4.14559277105943,65.0615514893551,2.33250620347395,2.0050553213385,25.2575524564913,42.5911587979688
"42101029000",28.5494676365038,3.87992070235061,1.18504301366931,43.1361909929463,8865.23539284722,60.7471106553997,28.8637258214458,35.786,4.41726129799524,94.1399891481281,7,1.8955495032025,13.3492739596756,89.0659238868856,5.22565320665083,2.10461778327538,29.7345106501732,33.832347166617
"42101030100",22.3946448304123,6.30760889210193,0.726946586118097,35.7591623036649,5232.17121506879,55.2650855275965,26.9610168557315,33.647,15.9622078567877,75.9336823734729,5,1.97887005412623,10.6680669464358,36.7824921154347,1.09398309298856,2.04981458315612,23.1215914165304,16.2797106067955
"42101013700",20.6070398618568,5.01474926253687,1.52284032491487,31.4930182599355,17453.4072862901,69.0471994058278,37.2006226280297,36.077,23.9041794087666,78.4747583243824,5,2.04075475400297,6.32142663445944,62.4590567697372,9.97973657548126,1.85607644517763,22.1298801867716,31.3812312787637
"42101011500",32.9030512787973,6.2264569022823,0.821523047293915,15.7703798548869,12581.4170174526,102.717369807529,35.2842166304891,51.155,13.4731934731935,95.966709346991,6,1.68073888491821,8.04982353560353,58.398863193587,1.21212121212121,2.91114213709853,33.7245743260912,27.0306149518255
"42101012000",8.12440615199806,32.1232123212321,2.24495883515927,13.1597466572836,6539.27849198709,43.8660688343051,21.7130683314182,55.139,14.9460708782743,70.3367183324425,7,1.62188552241874,8.87005973916103,52.4763960297417,15.7068062827225,2.02026117012823,10.3693649871573,18.2389573713504
"42101012100",9.38131477476219,10.4816824966079,3.61604921377218,30.1953818827709,3363.9737437003,37.581263846842,10.7440005905009,37.601,14.959202175884,77.8675784892757,6,1.71342231162066,3.29136393736983,44.2231734135755,1.99456029011786,3.4978836356421,12.9973639885344,33.9232959154282
"42101016600",17.1531540859311,20.2863961813842,5.88428650866958,51.8034825870647,47541.8730080162,74.4566769374137,35.2415851664255,11.825,27.6190476190476,81.6884661117717,7,2.43310919112265,14.4088193216171,90.7682395751278,15.1757188498403,2.1127505072714,23.0374405946006,100.934073168975
"42091207500",0.425174029865098,3.48139255702281,0.11350571878769,2.57639304973038,0,0.558156404985111,4.8649896812604,83.534,2.85326086956522,1.24444444444445,9,0,0.331194026582905,5.89951851270853,2.92119565217391,0.114729206340373,0.538679748652787,0.0482596838696966
"42091208000",5.01475344655964,4.65425531914894,1.72770689506988,12.6760563380282,0,20.9867852465359,16.7343146850907,68.094,1.17888262429523,5.37190082644629,4,0,0.559750980604875,6.58625909868753,3.996003996004,1.25411680379322,6.74246034162951,8.66402410669651
"42091208201",0.343978405226741,3.26086956521739,0.0577807316507668,5.7487250811312,0,0.0108316625786689,4.16884154065322,82.788,1.93236714975845,2.313743637205,5,0,0.272616543593477,16.317311326866,1.12721417069243,0.00259824281471051,0.401759136877508,0.0198753239260651
"42091200402",6.40982683673441,9.52738184546137,2.03106561212187,6.69082125603865,102.44975185172,16.4616531286288,19.2502315872069,69.954,1.47186147186147,10.9156626506024,6,0,3.27261566788913,22.322976511254,2.20588235294118,0.85514052410511,8.44089244885627,13.0187788677471
"42091200603",2.16868550394576,4.66786355475763,1.13268516577504,3.00681959082455,5.3358072607969,9.83895918363674,10.9178586324281,109.107,0,20.1062887511072,8,0,1.80101934843361,29.0130991662118,2.24478888295029,0.901180306036677,3.3013706697208,2.45643789955073
"42091200703",1.77124064480604,6.1501210653753,1.61259728576362,6.70430486944248,0.34608062479896,8.22257778369486,9.45002332497356,73.65,0.283822138126774,33.0832356389215,7,0,1.10661002466424,21.4675540403499,1.60832544938505,0.870111903529917,3.38383793056966,2.85629785624843
"42091200708",2.03342703324026,7.25190839694656,1.40655094462118,3.75112714156898,3.22129461743978,12.2126358628534,9.48625238825385,74.886,1.36940547762191,21.6284074605452,8,0,1.39454379810415,16.9992389218108,0.600801068090788,1.28740364087039,3.43997797786144,2.86011871442233
"42091205806",2.89452848850046,4.11736867013725,1.73357939284174,5.05871725383921,95.7403242695917,6.52422127011107,14.3674951222479,85.688,0,28.5456187895212,8,0,1.9997230599639,53.3784810209453,1.25944584382872,0.454095944672248,4.6281078813422,5.01789493965776
"42091203801",11.6943666995308,5.32751091703057,1.8273444556398,21.2162530679029,39.3320214312967,36.2514660124985,22.6184302748006,46.548,4.53115166771554,61.6034905917644,6,0,5.6062125943027,68.5882412144854,6.92259282567653,1.60274013590088,13.5217111551706,21.3696361506062
"42091204008",2.33967139257413,7.44920993227991,2.24275186541081,5.05087209302326,29.3522067351866,10.9732750311864,13.830730591671,85.125,0.5859375,16.8968023255814,8,0,2.0625666888794,37.3910594591477,4.23177083333333,0.793398075282774,4.58242325798494,5.24730238014393
"42091204702",3.3931312921218,3.98763523956723,0.909392330428248,2.31990231990232,28.4425765963767,8.30861509746422,15.0242709999379,108.167,0,20.7875457875458,5,0,1.75890599123462,52.7025613695486,1.03848503359805,0.553012861489156,4.30252362255005,3.08568757319165
"42017101405",5.02807303947465,4.66141732283465,1.4486014280021,4.25436632333184,86.6210936261951,6.28690155025706,19.6225554387402,66.989,0.25,10.7478728168383,6,0,2.08025247543871,47.3206816009979,1.85441461389427,0.320391580489308,6.47667446747675,7.28367378508183
"42017101506",3.39925610621553,10.4007633587786,0.778158346192814,3.34272300469484,0,8.84308939740716,13.1854692785683,79.265,0.719942404607631,1.05164319248826,8,0,1.84350035598728,56.649453719505,2.0863309352518,0.670669295918101,4.17741445240835,2.64515950989851
"42017101603",4.52808307288715,3.23339212228101,2.74359150412867,12.9187961385576,212.826313398881,8.54422703319267,18.7438001201856,68.209,1.68386746333514,12.9471890971039,9,0,2.46922396673176,51.2596325214945,0.597501357957632,0.455842837546651,7.27167457701581,12.423210248762
"42017101610",3.30804133252759,5.65407886501148,1.01385278214248,5.4375,0,15.2518193933969,11.8531037014613,95.705,0.646464646464646,8.48497239828257,8,0,1.99958254069271,37.4266509089736,2.44554833779136,1.28673635003435,4.32189411467007,3.35386690842542
"42017102600",4.2951882456072,2.98220298220298,1.78279731290271,15.0047938638543,31.0534918757062,18.8361678583645,16.8302943209942,50.893,2.39390642002176,14.5205479452055,5,0,1.21769553662541,11.8345687545569,2.17391304347826,1.11918232082657,6.07798555850991,7.65745006267982
"42017100206",3.15527991787634,8.01018409714062,1.49699573536504,4.69963994693955,763.763777795597,10.9710909110673,21.5677098685432,81.188,2.74983232729712,34.2105263157895,6,0,2.20816103554235,45.0794332371325,0.402414486921529,0.508681310066619,4.65227565324138,4.72344058094383
"42017100406",4.10709923212745,7.92787635947338,2.21300438381132,6.41666666666667,9.68118232753281,21.6527657348026,14.3940189007854,76.071,1.96185286103542,16.2506932889628,9,0,3.28986801883926,32.6409299974023,0,1.5042890998025,6.32010361593877,9.08902860544616
"42017103103",4.96388372523334,3.78486055776892,2.86468624488628,11.4118177717636,0,21.1756336585378,17.7070273776981,51.827,3.64315740308267,11.7062634989201,5,0,1.46916822376473,7.50881524338762,7.78917910447761,1.19588868345053,7.82856997011962,14.2199694288908
"42017103700",0.213667188906716,4.4903988183161,0.067029162073548,4.7506639126586,0,0.119691818214289,3.03012944858171,77.363,1.99081163859112,2.43116578793204,7,0,0.10133232896329,21.1832334434812,10.6687085247575,0.0395005626806842,0.280696350980264,0.0143219326350277
"42017104800",2.65441194757666,29.0581162324649,1.62364887852429,6.52753108348135,0,7.58449011722924,13.1208121193393,75.714,1.74854288093256,10.4585945232596,6,0,0.90066152189704,25.0157983831302,7.64781491002571,0.578050356048475,4.27806082610094,4.30983298182431
"42017105004",1.86740650544922,8.61807137433561,0.251460169010018,4.70116618075802,0,2.85585729025466,9.7337097684655,126.842,1.50128158183815,11.9715743440233,8,0,1.43351944185368,53.5859646386073,1.28158183815452,0.293398648427636,2.11886667445924,0.469578355470668
"42017101803",1.95444992058591,4.60589941972921,1.03507630769368,5.27509249313761,57.2874406722604,7.26130565557456,8.07051939427068,88.926,1.01992409867173,16.89557186834,9,0,1.05488911268755,15.083904661696,0.379416646905383,0.899732136289693,2.98952622827959,2.02300480737227
"42017103900",0.19669119286077,2.14285714285714,0.037495651723899,4.40203562340967,0,0.550523717369804,3.90082380775497,72.102,0.735294117647059,4.23067237471669,5,0,0.0994783697807204,21.9307572861766,3.03921568627451,0.141130116227076,0.234186844584669,0.00737506446466568
"42017105100",0.364036295696121,3.64914630063609,0.10079562598154,1.09925638538636,0,0.166066061330594,5.05234188046039,120.536,0,9.04700579523503,8,0,0.36238160217608,4.32693758152249,1.04895104895105,0.032869125894438,0.464831921677661,0.0366932663046916
"42017103400",0.213580935738476,2.85306704707561,0.0248428797822046,3.14302765068629,0,0.101575877163103,3.30638037214599,73.55,1.06677202686685,4.62485113140135,6,0,0.113811355710527,16.2597612931725,4.78071908336626,0.0307211711086877,0.23842381552068,0.00530596551032172
